REST API Latency Test (ms)
open order,close trade,get 10 quotes,get 50 quotes,get 100 quotes,get 10 trades,get 50 trades,get 100 trades,get 500 trades
117.96998977661133,116.25814437866211,116.66989326477051,117.67292022705078,305.8929443359375,114.4411563873291,117.04397201538086,118.87001991271973,257.2479248046875
119.94409561157227,119.30489540100098,125.13494491577148,117.15388298034668,265.76709747314453,114.18700218200684,118.19791793823242,119.43411827087402,254.40692901611328
116.98794364929199,116.55712127685547,116.9428825378418,117.11502075195312,305.5682182312012,148.76604080200195,116.21499061584473,119.1859245300293,254.24909591674805
115.97418785095215,118.85499954223633,116.41716957092285,122.93720245361328,265.7318115234375,118.71600151062012,117.08402633666992,118.82996559143066,253.0961036682129
116.35422706604004,117.15292930603027,116.41502380371094,116.2869930267334,305.5720329284668,114.78400230407715,116.47200584411621,119.17996406555176,254.31084632873535
116.44506454467773,116.5769100189209,116.80293083190918,116.33920669555664,265.54298400878906,115.13090133666992,116.40095710754395,118.5770034790039,256.29186630249023
124.13597106933594,115.79108238220215,116.45102500915527,116.34302139282227,305.9530258178711,137.6631259918213,116.2118911743164,118.73507499694824,259.39106941223145
120.96810340881348,116.19400978088379,117.14816093444824,116.86110496520996,265.30981063842773,114.71199989318848,119.1260814666748,118.78705024719238,251.53684616088867
116.5459156036377,116.75620079040527,116.93978309631348,116.52684211730957,305.72509765625,151.77202224731445,117.41900444030762,118.7748908996582,256.3908100128174
115.35000801086426,133.70108604431152,117.05899238586426,116.18804931640625,265.6259536743164,124.72891807556152,117.17891693115234,118.30782890319824,277.0049571990967
159.90018844604492,120.73612213134766,117.19012260437012,117.45905876159668,305.8581352233887,117.06686019897461,120.9869384765625,119.31014060974121,252.14099884033203
117.26689338684082,127.02798843383789,116.38712882995605,116.22214317321777,265.3651237487793,114.37606811523438,116.67490005493164,118.95608901977539,255.8579444885254
116.70398712158203,115.72480201721191,116.3630485534668,116.94598197937012,306.1177730560303,118.65711212158203,116.79983139038086,119.18091773986816,254.2581558227539
118.30282211303711,116.30082130432129,116.95194244384766,117.5379753112793,265.84696769714355,114.19510841369629,118.14188957214355,119.14181709289551,250.2460479736328
121.79303169250488,115.9830093383789,116.26911163330078,117.37203598022461,305.5689334869385,113.97004127502441,116.86301231384277,118.44801902770996,253.13401222229004
116.23096466064453,116.25313758850098,119.69590187072754,116.22786521911621,265.5520439147949,114.19415473937988,116.38712882995605,118.67690086364746,250.10299682617188
116.9271469116211,129.60219383239746,116.39904975891113,116.70780181884766,305.6190013885498,115.83495140075684,116.43719673156738,118.988037109375,249.6960163116455
115.90814590454102,115.9830093383789,117.47908592224121,115.95511436462402,262.07995414733887,114.17889595031738,117.30504035949707,119.22788619995117,251.53207778930664
119.48800086975098,116.25099182128906,116.40596389770508,117.13409423828125,305.88293075561523,113.94405364990234,116.97888374328613,120.08213996887207,268.0549621582031
117.20108985900879,117.24710464477539,120.82505226135254,116.75500869750977,269.67692375183105,114.8688793182373,116.68801307678223,119.13704872131348,250.8687973022461
117.68603324890137,116.47391319274902,117.84219741821289,116.41383171081543,305.35387992858887,116.24407768249512,116.22190475463867,118.70694160461426,265.7899856567383
121.62089347839355,117.33603477478027,116.26005172729492,116.79291725158691,273.8649845123291,114.62998390197754,117.03777313232422,119.31204795837402,257.50088691711426
116.49799346923828,116.18399620056152,115.9060001373291,117.54798889160156,305.89914321899414,113.98696899414062,115.82398414611816,119.98200416564941,257.85183906555176
129.2719841003418,115.92507362365723,117.81096458435059,116.59598350524902,265.38610458374023,114.53890800476074,116.82701110839844,118.55101585388184,258.06117057800293
124.62401390075684,116.03498458862305,115.6611442565918,118.01600456237793,306.2150478363037,114.72296714782715,116.48893356323242,118.58391761779785,261.6579532623291
117.05780029296875,121.66810035705566,118.05582046508789,117.58899688720703,265.57397842407227,113.7089729309082,125.36907196044922,119.14801597595215,254.1348934173584
116.11318588256836,116.81079864501953,116.77694320678711,116.60385131835938,305.50599098205566,113.8770580291748,117.13099479675293,118.89886856079102,249.95994567871094
116.24908447265625,115.43703079223633,116.6689395904541,116.9729232788086,265.6440734863281,139.56117630004883,118.25394630432129,118.82805824279785,249.56393241882324
124.4208812713623,171.02694511413574,116.61815643310547,120.27502059936523,305.64403533935547,114.52794075012207,116.5621280670166,118.84212493896484,251.40905380249023
116.36209487915039,115.36407470703125,116.7440414428711,117.46597290039062,265.4860019683838,114.83192443847656,118.37887763977051,119.22192573547363,252.23302841186523
115.89384078979492,116.02187156677246,117.05398559570312,118.40415000915527,305.797815322876,114.72511291503906,116.95504188537598,119.049072265625,258.09502601623535
119.06290054321289,116.8060302734375,116.5010929107666,117.96188354492188,265.6819820404053,134.22608375549316,117.02489852905273,118.78013610839844,257.8408718109131
