,,,,,,,,,
Timestamp on Tick,Latency After Decode,Bid,Ask,Latency After Decode,Bid,Ask,,1.0949987434,1.266
1396636875.712,12.21,1.36987,1.36999,12.087,1.36987,1.36999,,0.9899262899,-0.123
1396636875.798,11.532,1.36988,1.36999,26.625,1.36988,1.36999,,2.308792924,15.093
1396636876.229,12.119,1.3699,1.37001,13.236,1.3699,1.37001,,1.0921693209,1.117
1396636876.238,18.516,1.36989,1.37003,107.402,1.36989,1.37003,,5.8004968676,88.886
1396636876.316,11.033,1.36991,1.37004,127.987,1.36991,1.37004,,11.6003806762,116.954
1396636876.328,17.67,1.36993,1.37006,117.703,1.36993,1.37006,,6.6611771364,100.033
1396636876.416,13.772,1.36995,1.37007,31.196,1.36995,1.37007,,2.2651757188,17.424
1396636876.616,13.343,1.36996,1.37006,14.152,1.36996,1.37006,,1.0606310425,0.809
1396636876.812,12.607,1.36996,1.37005,12.912,1.36996,1.37005,,1.0241929087,0.305
1396636878.212,12.161,1.36996,1.37006,12.429,1.36996,1.37006,,1.0220376614,0.268
1396636878.214,27.045,1.36996,1.37008,109.511,1.36996,1.37008,,4.0492142725,82.466
1396636878.254,11.208,1.36999,1.37011,72.151,1.36999,1.37011,,6.437455389,60.943
1396636878.308,11.156,1.37001,1.37013,119.501,1.37001,1.37013,,10.7118142703,108.345
1396636878.318,20.236,1.37,1.3702,112.517,1.37,1.3702,,5.5602391777,92.281
1396636878.335,19.472,1.37006,1.37025,99.295,1.37006,1.37025,,5.0993734593,79.823
1396636878.635,12.336,1.37006,1.37025,13.977,1.37006,1.37025,,1.1330252918,1.641
1396636878.663,12.109,1.37008,1.37024,84.84,1.37008,1.37024,,7.0063589066,72.731
1396636878.689,11.341,1.37005,1.37021,158.73,1.37005,1.37021,,13.9961202716,147.389
1396636879.213,11.056,1.37007,1.37018,12.096,1.37007,1.37018,,1.0940665702,1.04
1396636880.913,11.356,1.37006,1.37016,13.152,1.37006,1.37016,,1.1581542797,1.796
1396636884.461,11.55,1.37008,1.37018,12.514,1.37008,1.37018,,1.0834632035,0.964
1396636886.257,17.522,1.37008,1.37018,18.647,1.37008,1.37018,,1.0642049994,1.125
1396636887.239,12.873,1.37007,1.37019,13.206,1.37007,1.37019,,1.025868096,0.333
1396636888.418,11.504,1.37008,1.37018,12.503,1.37008,1.37018,,1.0868393602,0.999
1396636892.386,11.444,1.37008,1.37019,12.482,1.37008,1.37019,,1.0907025516,1.038
1396636892.422,12.025,1.3701,1.37021,76.301,1.3701,1.37021,,6.3451975052,64.276
1396636892.431,21.976,1.37012,1.37023,69.268,1.37012,1.37023,,3.1519839825,47.292
1396636892.493,12.123,1.37015,1.37026,103.843,1.37015,1.37026,,8.5657840469,91.72
1396636892.505,15.671,1.37015,1.37026,92.946,1.37015,1.37026,,5.931082892,77.275
1396636892.517,21.188,1.37015,1.37027,81.791,1.37015,1.37027,,3.8602510855,60.603
1396636892.533,22.744,1.37017,1.3703,66.521,1.37017,1.3703,,2.9247713683,43.777
1396636892.558,14.794,1.37017,1.3703,140.435,1.37017,1.3703,,9.4926997431,125.641
1396636892.716,11.382,1.37016,1.37028,83.135,1.37016,1.37028,,7.3040766122,71.753
1396636893.213,12.362,1.37016,1.37026,12.144,1.37016,1.37026,,0.9823653131,-0.218
1396636893.319,16.155,1.37016,1.37025,14.061,1.37016,1.37025,,0.8703806871,-2.094
1396636894.312,11.973,1.37014,1.37026,12.858,1.37014,1.37026,,1.0739163117,0.885
1396636895.013,11.562,1.37016,1.37026,12.938,1.37016,1.37026,,1.1190105518,1.376
1396636895.922,11.939,1.37016,1.37028,12.624,1.37016,1.37028,,1.0573749895,0.685
1396636896.176,11.449,1.37018,1.37028,12.244,1.37018,1.37028,,1.0694383789,0.795
1396636897.832,12.757,1.37018,1.37029,14.229,1.37018,1.37029,,1.1153876303,1.472
1396636900.822,15.363,1.37018,1.3703,16.22,1.37018,1.3703,,1.0557833756,0.857
1396636900.89,12.063,1.3702,1.37032,43.296,1.3702,1.37032,,3.5891569261,31.233
1396636900.942,12.393,1.37018,1.3703,92.52,1.37018,1.3703,,7.4655047204,80.127
1396636902.195,12.064,1.37017,1.37028,37.23,1.37017,1.37028,,3.0860411141,25.166
1396636902.316,12.183,1.37014,1.37028,17.367,1.37014,1.37028,,1.4255109579,5.184
1396636902.676,11.032,1.37014,1.37028,12.288,1.37014,1.37028,,1.1138506164,1.256
1396636906.202,12.667,1.37017,1.37025,13.554,1.37017,1.37025,,1.070024473,0.887
1396636906.21,20.465,1.37016,1.37025,107.472,1.37016,1.37025,,5.2515025654,87.007
1396636906.576,13.017,1.37014,1.37026,12.944,1.37014,1.37026,,0.994391949,-0.073
1396636911.329,11.849,1.37017,1.37029,13.195,1.37017,1.37029,,1.1135960841,1.346
1396636911.388,12.307,1.37017,1.37029,55.138,1.37017,1.37029,,4.4802145121,42.831
1396636913.148,10.823,1.37018,1.37028,12.473,1.37018,1.37028,,1.1524531091,1.65
1396636913.517,12.835,1.37018,1.3703,14.285,1.37018,1.3703,,1.1129723413,1.45
1396636913.624,11.138,1.3702,1.37031,12.475,1.3702,1.37031,,1.1200395044,1.337
1396636916.328,12.133,1.3702,1.37029,13.239,1.3702,1.37029,,1.0911563504,1.106
1396636917.073,13.778,1.3702,1.37029,14.323,1.3702,1.37029,,1.0395558136,0.545
1396636917.867,12.058,1.37019,1.3703,12.586,1.37019,1.3703,,1.0437883563,0.528
1396636922.507,11.561,1.37018,1.3703,13.017,1.37018,1.3703,,1.1259406626,1.456
1396636922.522,13.83,1.37015,1.37027,96.379,1.37015,1.37027,,6.9688358641,82.549
1396636922.613,11.524,1.37015,1.37026,106.237,1.37015,1.37026,,9.2187608469,94.713
1396636923.585,11.706,1.37015,1.37026,12.503,1.37015,1.37026,,1.0680847429,0.797
1396636925.718,109.664,1.37012,1.37025,1197.62,1.37012,1.37025,,10.9208126641,1087.956
1396636925.814,36.003,1.3701,1.37022,1103.042,1.3701,1.37022,,30.6375024304,1067.039
1396636925.888,12.827,1.3701,1.37021,1031.035,1.3701,1.37021,,80.3800576908,1018.208
1396636926.335,11.261,1.37009,1.37021,586.292,1.37009,1.37021,,52.0639374833,575.031
1396636927.986,15.6,1.3701,1.37021,17.05,1.3701,1.37021,,1.0929487179,1.45
1396636929.824,12.293,1.3701,1.37022,13.787,1.3701,1.37022,,1.1215325795,1.494
1396636929.829,26.148,1.3701,1.37023,107.153,1.3701,1.37023,,4.0979424813,81.005
1396636929.919,13.275,1.37012,1.37024,118.577,1.37012,1.37024,,8.932354049,105.302
1396636929.932,16.316,1.37014,1.37026,106.788,1.37014,1.37026,,6.5449865163,90.472
1396636930.917,10.922,1.37015,1.37026,12.531,1.37015,1.37026,,1.1473173411,1.609
1396636930.954,20.831,1.37016,1.37026,77.754,1.37016,1.37026,,3.7326100523,56.923
1396636931.219,20.996,1.37015,1.37026,22.087,1.37015,1.37026,,1.0519622785,1.091
1396636933.251,11.002,1.37013,1.37024,12.11,1.37013,1.37024,,1.100708962,1.108
1396636958.762,12.017,1.37013,1.37022,13.12,1.37013,1.37022,,1.0917866356,1.103
1396636961.114,13.363,1.37013,1.37021,14.361,1.37013,1.37021,,1.0746838285,0.998
1396636961.298,14.109,1.37011,1.37022,13.345,1.37011,1.37022,,0.9458501666,-0.764
1396636962.212,89.848,1.37016,1.37024,836.107,1.37016,1.37024,,9.3057942303,746.259
1396636962.532,15.805,1.37015,1.37025,518.331,1.37015,1.37025,,32.7953812085,502.526
1396636968.413,13.036,1.37014,1.37026,13.864,1.37014,1.37026,,1.0635164161,0.828
1396636969.712,12.906,1.37015,1.37025,13.967,1.37015,1.37025,,1.0822098249,1.061
1396636977.213,36.837,1.37014,1.37026,111.924,1.37014,1.37026,,3.0383581725,75.087
1396636977.238,34.4,1.37015,1.37026,89.355,1.37015,1.37026,,2.5975290698,54.955
1396636977.412,20.986,1.37015,1.37025,22.808,1.37015,1.37025,,1.0868197846,1.822
1396636977.45,13.962,1.37017,1.37026,76.617,1.37017,1.37026,,5.4875376021,62.655
1396636977.519,12.883,1.37016,1.37028,107.704,1.37016,1.37028,,8.3601645579,94.821
1396636977.616,11.473,1.37017,1.37028,112.413,1.37017,1.37028,,9.79804759,100.94
1396636978.195,13.652,1.37019,1.37027,14.497,1.37019,1.37027,,1.0618956929,0.845
1396636980.928,11.716,1.37017,1.37029,13.33,1.37017,1.37029,,1.1377603278,1.614
1396636983.387,16.924,1.37017,1.37029,16.269,1.37017,1.37029,,0.9612975656,-0.655
1396636989.115,20.267,1.37018,1.37031,21.287,1.37018,1.37031,,1.0503281196,1.02
1396636989.151,17.473,1.37017,1.37029,82.317,1.37017,1.37029,,4.7110971213,64.844
1396636989.315,13.963,1.3702,1.37031,15.359,1.3702,1.37031,,1.0999785146,1.396
1396636995.231,13.251,1.3702,1.37032,14.575,1.3702,1.37032,,1.0999169874,1.324
1396636995.923,14.975,1.37021,1.37031,12.401,1.37021,1.37031,,0.8281135225,-2.574
1396636998.053,12.058,1.37021,1.37032,13.132,1.37021,1.37032,,1.0890694974,1.074
1396637014.162,11.702,1.37021,1.37031,13.031,1.37021,1.37031,,1.1135703299,1.329
1396637014.169,26.706,1.37019,1.3703,107.659,1.37019,1.3703,,4.0312663821,80.953
1396637014.261,14.549,1.37019,1.3703,114.586,1.37019,1.3703,,7.8758677572,100.037
1396637014.571,17.477,1.37019,1.37029,18.768,1.37019,1.37029,,1.0738685129,1.291
1396637014.821,16.381,1.37017,1.3703,17.482,1.37017,1.3703,,1.0672120139,1.101
1396637027.363,13.615,1.37017,1.37029,1001.294,1.37017,1.37029,,73.5434447301,987.679
1396637030.363,11.878,1.37019,1.37028,13.032,1.37019,1.37028,,1.0971544031,1.154
1396637039.028,13.252,1.37021,1.3703,11.584,1.37021,1.3703,,0.8741322065,-1.668
1396637044.25,13.264,1.3702,1.37032,12.026,1.3702,1.37032,,0.9066646562,-1.238
1396637044.28,16.264,1.3702,1.37034,86.738,1.3702,1.37034,,5.3331283817,70.474
1396637044.472,11.879,1.37022,1.37034,12.111,1.37022,1.37034,,1.0195302635,0.232
1396637050.513,13.53,1.37025,1.37035,14.425,1.37025,1.37035,,1.0661492979,0.895
1396637051.827,15.045,1.37025,1.37035,11.74,1.37025,1.37035,,0.7803256896,-3.305
1396637060.912,15.046,1.37025,1.37034,15.423,1.37025,1.37034,,1.0250564934,0.377
1396637069.123,14.928,1.37024,1.37034,15.254,1.37024,1.37034,,1.0218381565,0.326
1396637069.303,14.989,1.37021,1.37033,13.413,1.37021,1.37033,,0.8948562279,-1.576
1396637069.393,11.739,1.37022,1.37033,26.999,1.37022,1.37033,,2.2999403697,15.26
1396637070.054,36.486,1.37025,1.37036,14,1.37025,1.37036,,0.3837088198,-22.486
1396637071.245,13.163,1.37027,1.37036,14.897,1.37027,1.37036,,1.1317328876,1.734
1396637071.998,12.577,1.37026,1.37037,13.324,1.37026,1.37037,,1.0593941321,0.747
1396637072.41,12.271,1.37027,1.37036,13.931,1.37027,1.37036,,1.1352782984,1.66
1396637079.824,14.234,1.37025,1.37036,15.123,1.37025,1.37036,,1.062456091,0.889
1396637084.04,14.589,1.37025,1.37035,15.384,1.37025,1.37035,,1.0544931112,0.795
1396637084.053,24.161,1.37023,1.37035,102.932,1.37023,1.37035,,4.2602541286,78.771
1396637084.315,12.144,1.37023,1.37034,12.02,1.37023,1.37034,,0.9897891963,-0.124
1396637084.839,11.319,1.37023,1.37035,12.603,1.37023,1.37035,,1.1134375828,1.284
1396637085.668,12.017,1.37021,1.37033,13.108,1.37021,1.37033,,1.0907880503,1.091
1396637087.041,13.297,1.37021,1.37033,10.464,1.37021,1.37033,,0.7869444236,-2.833
1396637087.341,16.001,1.37019,1.37031,17.573,1.37019,1.37031,,1.0982438598,1.572
1396637087.349,34.662,1.37019,1.37032,104.291,1.37019,1.37032,,3.0087992614,69.629
1396637087.624,16.538,1.37016,1.37029,18.586,1.37016,1.37029,,1.123836014,2.048
1396637088.219,17.133,1.37018,1.37028,16.519,1.37018,1.37028,,0.9641627269,-0.614
1396637091.017,13.882,1.37017,1.37029,16.422,1.37017,1.37029,,1.1829707535,2.54
1396637092.755,11.561,1.37018,1.37028,12.923,1.37018,1.37028,,1.117809878,1.362
1396637093.18,11.12,1.37017,1.37029,11.719,1.37017,1.37029,,1.0538669065,0.599
1396637098.251,12.42,1.37017,1.37029,14.051,1.37017,1.37029,,1.1313204509,1.631
1396637104.816,13.641,1.37018,1.37032,15.288,1.37018,1.37032,,1.1207389488,1.647
1396637104.838,13.126,1.37019,1.37032,89.555,1.37019,1.37032,,6.8227182691,76.429
1396637105.015,13.245,1.3702,1.37032,14.466,1.3702,1.37032,,1.0921857305,1.221
1396637105.314,12.306,1.37022,1.37031,12.749,1.37022,1.37031,,1.0359986998,0.443
1396637105.463,11.703,1.37021,1.37032,12.649,1.37021,1.37032,,1.0808339742,0.946
1396637106.396,18.047,1.37022,1.37031,19.436,1.37022,1.37031,,1.0769657007,1.389
1396637106.702,18.627,1.37022,1.37031,17.394,1.37022,1.37031,,0.9338057658,-1.233
1396637109.455,14.162,1.37024,1.37033,11.721,1.37024,1.37033,,0.8276373394,-2.441
1396637112.31,16.946,1.37022,1.37033,18.515,1.37022,1.37033,,1.0925882214,1.569
1396637113.669,11.717,1.37023,1.37032,13.283,1.37023,1.37032,,1.1336519587,1.566
1396637119.22,12.166,1.37023,1.37033,13.043,1.37023,1.37033,,1.0720861417,0.877
1396637128.22,15.481,1.37023,1.37035,15.081,1.37023,1.37035,,0.9741618758,-0.4
1396637130.224,12.738,1.37024,1.37034,13.35,1.37024,1.37034,,1.048045219,0.612
1396637131.719,13.627,1.37022,1.37033,13.847,1.37022,1.37033,,1.0161444192,0.22
1396637137.201,12.231,1.37023,1.37032,87.152,1.37023,1.37032,,7.1255007767,74.921
1396637157.975,14.799,1.37022,1.37033,15.722,1.37022,1.37033,,1.062369079,0.923
1396637167.863,11.564,1.37022,1.37033,11.9,1.37022,1.37033,,1.0290556901,0.336
1396637173.122,14.514,1.37024,1.37035,14.189,1.37024,1.37035,,0.9776078269,-0.325
1396637173.52,16.257,1.37024,1.37037,16.67,1.37024,1.37037,,1.0254044412,0.413
1396637173.613,16.328,1.37025,1.37037,19.862,1.37025,1.37037,,1.2164380206,3.534
1396637175.874,11.891,1.37026,1.37037,11.755,1.37026,1.37037,,0.9885627786,-0.136
1396637175.984,12.174,1.37026,1.37036,13.029,1.37026,1.37036,,1.0702316412,0.855
1396637177.438,12.665,1.37025,1.37037,13.968,1.37025,1.37037,,1.1028819582,1.303
1396637177.543,11.421,1.37026,1.37037,11.788,1.37026,1.37037,,1.0321337886,0.367
1396637181.061,11.113,1.37025,1.37037,11.686,1.37025,1.37037,,1.0515612346,0.573
1396637184.726,15.619,1.37026,1.37037,17.016,1.37026,1.37037,,1.0894423459,1.397
1396637184.887,14.899,1.37026,1.37036,11.617,1.37026,1.37036,,0.7797167595,-3.282
1396637185.433,12.957,1.37025,1.37037,14.563,1.37025,1.37037,,1.1239484449,1.606
1396637185.707,213.198,1.37026,1.37036,14.306,1.37026,1.37036,,0.0671019428,-198.892
1396637188.129,13.048,1.37025,1.37036,12.855,1.37025,1.37036,,0.9852084611,-0.193
1396637189.62,17.949,1.37023,1.37034,14.877,1.37023,1.37034,,0.8288484038,-3.072
1396637190.62,11.945,1.37022,1.3703,11.592,1.37022,1.3703,,0.9704478861,-0.353
1396637190.622,25.083,1.37021,1.37032,112.034,1.37021,1.37032,,4.4665311167,86.951
1396637192.213,11.524,1.37021,1.37031,27.851,1.37021,1.37031,,2.4167823672,16.327
1396637203.922,11.156,1.37021,1.37032,12.064,1.37021,1.37032,,1.0813911796,0.908
1396637213.977,18.271,1.37022,1.37031,11.503,1.37022,1.37031,,0.6295769252,-6.768
1396637225.734,17.091,1.37021,1.37032,18.314,1.37021,1.37032,,1.07155813,1.223
1396637226.142,14.145,1.37022,1.37031,15.558,1.37022,1.37031,,1.0998939555,1.413
1396637229.189,12.674,1.37024,1.37033,11.883,1.37024,1.37033,,0.9375887644,-0.791
1396637234.749,11.786,1.37024,1.37032,13.114,1.37024,1.37032,,1.1126760563,1.328
1396637244.72,16.511,1.37023,1.37033,30.737,1.37023,1.37033,,1.8616074132,14.226
1396637246.323,11.621,1.37024,1.37032,12.207,1.37024,1.37032,,1.050425953,0.586
1396637254.422,11.757,1.37022,1.37032,11.461,1.37022,1.37032,,0.9748235094,-0.296
1396637254.424,25.781,1.37023,1.37032,111.756,1.37023,1.37032,,4.3348202164,85.975
1396637254.976,11.85,1.37023,1.37031,11.944,1.37023,1.37031,,1.0079324895,0.094
1396637263.046,17.992,1.37022,1.37032,16.261,1.37022,1.37032,,0.9037905736,-1.731
1396637263.061,24.549,1.3702,1.37032,97.184,1.3702,1.37032,,3.9587763249,72.635
1396637263.313,12.315,1.3702,1.37031,12.408,1.3702,1.37031,,1.0075517661,0.093
1396637263.327,20.325,1.37019,1.37033,100.462,1.37019,1.37033,,4.9427798278,80.137
1396637263.418,13.197,1.3702,1.37033,110.186,1.3702,1.37033,,8.3493218156,96.989
1396637263.723,14.603,1.37021,1.37032,15.089,1.37021,1.37032,,1.0332808327,0.486
1396637264.044,12.155,1.37021,1.37033,11.799,1.37021,1.37033,,0.9707116413,-0.356
1396637265.357,11.62,1.37021,1.37032,12.171,1.37021,1.37032,,1.0474182444,0.551
1396637267.737,15.34,1.37021,1.37033,13.022,1.37021,1.37033,,0.8488917862,-2.318
1396637271.097,13.155,1.37022,1.37033,12.448,1.37022,1.37033,,0.9462561764,-0.707
1396637271.313,12.105,1.37024,1.37034,11.836,1.37024,1.37034,,0.9777777778,-0.269
1396637272.817,11.679,1.37022,1.37033,11.699,1.37022,1.37033,,1.0017124754,0.02
1396637272.952,12.002,1.37022,1.37032,12.166,1.37022,1.37032,,1.0136643893,0.164
1396637288.116,18.333,1.37025,1.37035,15.224,1.37025,1.37035,,0.8304150985,-3.109
1396637288.123,29.673,1.37025,1.37036,109.201,1.37025,1.37036,,3.6801469349,79.528
1396637293.038,11.474,1.37025,1.37037,12.368,1.37025,1.37037,,1.0779152867,0.894
1396637301.805,11.507,1.37025,1.37037,11.833,1.37025,1.37037,,1.0283305814,0.326
1396637305.77,15.201,1.37023,1.37035,15.485,1.37023,1.37035,,1.0186829814,0.284
1396637305.819,14.218,1.37023,1.37035,65.145,1.37023,1.37035,,4.5818680546,50.927
1396637320.057,14.704,1.37024,1.37037,16.383,1.37024,1.37037,,1.1141866159,1.679
1396637321.899,18.061,1.37026,1.37038,14.904,1.37026,1.37038,,0.8252034771,-3.157
1396637321.928,18.138,1.37028,1.3704,84.52,1.37028,1.3704,,4.6598301908,66.382
1396637321.941,23.462,1.3703,1.37042,73.602,1.3703,1.37042,,3.1370727133,50.14
1396637321.997,11.776,1.37028,1.3704,124.8,1.37028,1.3704,,10.597826087,113.024
1396637322.024,17.118,1.37029,1.3704,99.944,1.37029,1.3704,,5.8385325388,82.826
1396637322.214,15.312,1.3703,1.3704,109.597,1.3703,1.3704,,7.1575888192,94.285
1396637322.508,13.321,1.37029,1.3704,12.825,1.37029,1.3704,,0.9627655581,-0.496
1396637326.035,12.03,1.37031,1.37042,12.828,1.37031,1.37042,,1.0663341646,0.798
1396637331.298,11.9,1.37029,1.3704,12.064,1.37029,1.3704,,1.0137815126,0.164
1396637340.736,12.185,1.37026,1.37038,12.526,1.37026,1.37038,,1.0279852277,0.341
1396637340.922,12.643,1.37024,1.37038,13.157,1.37024,1.37038,,1.0406549079,0.514
1396637340.992,17.986,1.37023,1.37036,42.464,1.37023,1.37036,,2.3609474035,24.478
1396637342.237,19.371,1.37023,1.37035,71.712,1.37023,1.37035,,3.7020288059,52.341
1396637342.329,13.244,1.37024,1.37038,72.331,1.37024,1.37038,,5.4614164905,59.087
1396637342.345,20.79,1.37025,1.37038,58.82,1.37025,1.37038,,2.8292448292,38.03
1396637342.431,11.649,1.37027,1.3704,76.316,1.37027,1.3704,,6.5512919564,64.667
1396637342.457,14.539,1.37027,1.37039,145.643,1.37027,1.37039,,10.0174014719,131.104
1396637343.518,11.619,1.37025,1.37037,11.902,1.37025,1.37037,,1.0243566572,0.283
1396637343.532,16.212,1.37024,1.37037,99.536,1.37024,1.37037,,6.1396496422,83.324
1396637346.845,13.426,1.37026,1.3704,14.249,1.37026,1.3704,,1.0612989721,0.823
1396637346.913,11.722,1.37027,1.3704,45.739,1.37027,1.3704,,3.9019791844,34.017
1396637347.122,23.639,1.37029,1.3704,24.012,1.37029,1.3704,,1.0157790093,0.373
1396637354.312,20.085,1.37029,1.37039,20.329,1.37029,1.37039,,1.0121483694,0.244
1396637361.735,18.792,1.37029,1.37041,19.097,1.37029,1.37041,,1.0162303108,0.305
1396637361.78,14.43,1.37027,1.37038,67.731,1.37027,1.37038,,4.6937629938,53.301
1396637361.834,11.576,1.37025,1.37038,113.784,1.37025,1.37038,,9.8293020041,102.208
1396637363.101,18.373,1.37026,1.37035,14.89,1.37026,1.37035,,0.8104283459,-3.483
1396637363.16,12.368,1.37025,1.37036,51.747,1.37025,1.37036,,4.1839424321,39.379
1396637364.778,12.412,1.37024,1.37037,12.024,1.37024,1.37037,,0.9687399291,-0.388
1396637365.513,11.249,1.37025,1.37037,12.086,1.37025,1.37037,,1.0744066139,0.837
1396637366.735,10.869,1.37024,1.37038,11.888,1.37024,1.37038,,1.0937528751,1.019
1396637367.014,11.742,1.37025,1.37037,12.736,1.37025,1.37037,,1.084653381,0.994
1396637367.901,11.83,1.37026,1.37036,10.575,1.37026,1.37036,,0.8939137785,-1.255
1396637368.312,12.3,1.37024,1.37038,13.203,1.37024,1.37038,,1.0734146341,0.903
1396637368.683,12.861,1.37026,1.37036,12.916,1.37026,1.37036,,1.0042764948,0.055
1396637369.984,13.088,1.37024,1.37037,13.319,1.37024,1.37037,,1.0176497555,0.231
1396637370.026,12.771,1.37022,1.37035,72.836,1.37022,1.37035,,5.7032338893,60.065
1396637370.114,11.501,1.37023,1.37035,83.125,1.37023,1.37035,,7.2276323798,71.624
1396637374.206,12.135,1.37023,1.37033,11.913,1.37023,1.37033,,0.9817058096,-0.222
1396637378.304,13.348,1.37025,1.37035,14.917,1.37025,1.37035,,1.1175456997,1.569
1396637380.974,13.811,1.37023,1.37035,14.792,1.37023,1.37035,,1.0710303381,0.981
1396637381.036,20.8,1.3702,1.37032,55.97,1.3702,1.37032,,2.6908653846,35.17
1396637381.078,13.848,1.37019,1.37032,109.173,1.37019,1.37032,,7.8836655113,95.325
1396637381.225,12.892,1.3702,1.37032,62.311,1.3702,1.37032,,4.8333074775,49.419
1396637381.919,11.536,1.3702,1.37032,12.114,1.3702,1.37032,,1.0501040222,0.578
1396637384.14,13.615,1.37023,1.37035,15.113,1.37023,1.37035,,1.1100257069,1.498
1396637385.02,13.115,1.37022,1.37035,12.682,1.37022,1.37035,,0.966984369,-0.433
1396637385.621,12.524,1.37022,1.37034,12.332,1.37022,1.37034,,0.9846694347,-0.192
1396637389.013,13.193,1.37023,1.37034,13.018,1.37023,1.37034,,0.98673539,-0.175
1396637389.381,12.663,1.37022,1.37034,12.974,1.37022,1.37034,,1.024559741,0.311
1396637394.812,13.325,1.37023,1.37033,14.88,1.37023,1.37033,,1.1166979362,1.555
1396637394.913,14.038,1.37022,1.37034,13.202,1.37022,1.37034,,0.9404473572,-0.836
1396637395.013,18.069,1.37023,1.37034,19.519,1.37023,1.37034,,1.0802479385,1.45
1396637395.113,12.311,1.37022,1.37034,14.218,1.37022,1.37034,,1.1549021201,1.907
1396637402.941,16.553,1.3702,1.37032,12.223,1.3702,1.37032,,0.7384159971,-4.33
1396637416.016,24.02,1.3702,1.3703,22.174,1.3702,1.3703,,0.9231473772,-1.846
1396637416.113,23.967,1.37016,1.37031,118.539,1.37016,1.37031,,4.9459256478,94.572
1396637416.221,11.901,1.37019,1.37033,110.207,1.37019,1.37033,,9.2603142593,98.306
1396637416.291,44.937,1.37019,1.37032,42.827,1.37019,1.37032,,0.9530453746,-2.11
1396637416.412,15.192,1.37019,1.37031,21.265,1.37019,1.37031,,1.3997498684,6.073
1396637432.712,12.157,1.37018,1.37031,13.067,1.37018,1.37031,,1.0748539936,0.91
1396637432.815,12.188,1.37019,1.37031,11.997,1.37019,1.37031,,0.984328848,-0.191
1396637435.815,29.659,1.37013,1.37027,1049.093,1.37013,1.37027,,35.3718264271,1019.434
1396637436.912,14.087,1.37016,1.37026,13.346,1.37016,1.37026,,0.9473983105,-0.741
1396637440.141,16.88,1.37016,1.37028,17.067,1.37016,1.37028,,1.0110781991,0.187
1396637440.315,11.153,1.37019,1.37029,12.71,1.37019,1.37029,,1.1396036941,1.557
1396637444.181,11.337,1.37019,1.37029,11.917,1.37019,1.37029,,1.0511599188,0.58
1396637458.119,16.913,1.37016,1.37027,15.333,1.37016,1.37027,,0.9065807367,-1.58
1396637459.387,11.831,1.37014,1.37027,12.091,1.37014,1.37027,,1.0219761643,0.26
1396637461.013,12.853,1.37015,1.37025,12.169,1.37015,1.37025,,0.9467828523,-0.684
1396637468.749,19.25,1.37014,1.37026,15.675,1.37014,1.37026,,0.8142857143,-3.575
1396637473.487,12.188,1.37014,1.37025,12.382,1.37014,1.37025,,1.0159172957,0.194
1396637475.218,16.596,1.37011,1.37024,17.449,1.37011,1.37024,,1.0513979272,0.853
1396637476.619,21.683,1.37012,1.37024,21.3,1.37012,1.37024,,0.9823363926,-0.383
1396637486.335,12.239,1.37013,1.37023,13.449,1.37013,1.37023,,1.0988642863,1.21
1396637495.755,11.651,1.37012,1.37024,11.946,1.37012,1.37024,,1.025319715,0.295
1396637497.212,46.58,1.37013,1.37024,110.835,1.37013,1.37024,,2.3794547016,64.255
1396637497.313,11.938,1.37012,1.37024,110.033,1.37012,1.37024,,9.2170380298,98.095
1396637513.666,19.538,1.37013,1.37024,19.68,1.37013,1.37024,,1.0072678882,0.142
1396637524.978,12.731,1.37012,1.37024,14.118,1.37012,1.37024,,1.1089466656,1.387
1396637541.23,20.616,1.37012,1.37025,19.28,1.37012,1.37025,,0.9351959643,-1.336
1396637543.936,11.337,1.37013,1.37024,12.034,1.37013,1.37024,,1.0614801094,0.697
1396637551.428,12.23,1.37013,1.37024,11.962,1.37013,1.37024,,0.9780866721,-0.268
1396637557.032,17.785,1.37014,1.37023,18.533,1.37014,1.37023,,1.042057914,0.748
1396637562.014,11.812,1.37012,1.37024,12.638,1.37012,1.37024,,1.0699288859,0.826
1396637562.073,15.833,1.3701,1.37021,55.237,1.3701,1.37021,,3.4887260784,39.404
1396637562.119,12.631,1.37008,1.37021,109.491,1.37008,1.37021,,8.6684348033,96.86
1396637562.423,14.241,1.37009,1.3702,12.167,1.37009,1.3702,,0.8543641598,-2.074
1396637563.22,17.337,1.37011,1.37023,16.384,1.37011,1.37023,,0.9450308589,-0.953
1396637563.301,14.7,1.37012,1.37023,33.314,1.37012,1.37023,,2.2662585034,18.614
1396637564.623,11.594,1.37013,1.37022,12.347,1.37013,1.37022,,1.0649473866,0.753
1396637567.113,11.373,1.37011,1.37023,11.778,1.37011,1.37023,,1.0356106568,0.405
1396637572.124,12.215,1.37013,1.37023,12.297,1.37013,1.37023,,1.0067130577,0.082
1396637572.125,28.504,1.37012,1.37023,112.277,1.37012,1.37023,,3.9389910188,83.773
1396637580.221,20.748,1.37011,1.37024,21.595,1.37011,1.37024,,1.0408232119,0.847
1396637581.013,16.574,1.37012,1.37023,15.637,1.37012,1.37023,,0.9434656691,-0.937
1396637584.912,17.988,1.37011,1.37025,15.423,1.37011,1.37025,,0.8574049366,-2.565
1396637588.923,11.929,1.37011,1.37024,12.241,1.37011,1.37024,,1.0261547489,0.312
